,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo,valence,key,duration_ms
15463,0.655,0.656,0.592,0.886,-11.477,0.0381,130.003,0.582,5.0,273560.0
15464,0.517,0.552,0.485,0.106,-9.111,0.0332,71.548,0.51,9.0,200173.0
15465,0.057,0.584,0.587,0.0215,-12.254,0.0311,94.481,0.581,5.0,251324.0
15466,0.816,0.564,0.438,0.000503,-9.35,0.0321,159.94,0.453,0.0,197825.0
15467,0.87,0.55,0.263,1.52e-05,-10.625,0.0281,77.131,0.434,9.0,206710.0
15468,0.0701,0.472,0.659,0.014,-8.301,0.0319,147.971,0.539,6.0,227213.0
15469,0.804,0.631,0.278,0.693,-14.074,0.029,115.019,0.195,2.0,305762.0
15470,0.0203,0.478,0.691,0.0,-6.319,0.0344,161.246,0.48,6.0,199027.0
15471,0.868,0.546,0.193,4.18e-05,-11.903,0.0426,139.795,0.311,0.0,191693.0
15472,0.701,0.546,0.411,9.73e-05,-9.308,0.0475,79.785,0.528,2.0,218502.0
15473,0.741,0.38,0.43,2.25e-05,-9.761,0.0358,83.638,0.213,4.0,284038.0
15474,0.883,0.554,0.122,0.0,-12.692,0.0614,166.355,0.381,11.0,173427.0
15475,0.688,0.663,0.553,0.0,-6.451,0.028,128.988,0.344,1.0,234800.0
15476,0.192,0.825,0.211,0.0,-8.324,0.0383,87.068,0.609,9.0,160592.0
15477,0.932,0.46,0.215,0.828,-14.197,0.0371,124.691,0.211,0.0,169612.0
15478,0.947,0.508,0.126,0.902,-18.687,0.0422,117.126,0.095,0.0,273124.0
15479,0.898,0.478,0.138,0.844,-15.694,0.0307,99.392,0.0785,3.0,240951.0
15480,0.943,0.385,0.0793,0.196,-18.672,0.0374,100.938,0.151,10.0,219274.0
15481,0.985,0.313,0.156,0.932,-19.028,0.043,45.321,0.124,5.0,198715.0
15482,0.973,0.343,0.121,0.785,-18.12,0.0436,83.428,0.142,5.0,205632.0
15483,0.976,0.453,0.203,0.904,-14.187,0.0362,111.662,0.197,7.0,146021.0
15484,0.907,0.523,0.232,0.853,-16.095,0.0353,108.065,0.0399,7.0,215565.0
15485,0.965,0.38,0.104,0.97,-22.56,0.039,116.788,0.159,8.0,174149.0
15486,0.988,0.415,0.148,0.958,-19.697,0.0355,54.914,0.303,8.0,152696.0
15487,0.96,0.565,0.239,0.894,-16.679,0.0418,116.419,0.231,0.0,140648.0
15488,0.942,0.448,0.15,0.936,-17.749,0.0361,112.143,0.0645,11.0,182564.0
15489,0.965,0.411,0.0929,0.936,-19.302,0.0336,86.434,0.133,5.0,210843.0
15490,0.936,0.483,0.167,0.9,-14.758,0.0341,96.578,0.169,5.0,204301.0
15491,0.985,0.503,0.149,0.889,-18.103,0.0409,115.739,0.173,7.0,213836.0
15492,0.898,0.588,0.144,0.949,-20.444,0.0384,113.605,0.127,7.0,156339.0
15493,0.936,0.553,0.121,0.418,-15.262,0.0445,114.29,0.172,10.0,204084.0
15494,0.94,0.469,0.0906,0.852,-19.619,0.035,86.121,0.217,0.0,283074.0
15495,0.898,0.468,0.15,0.89,-17.375,0.047,178.566,0.405,1.0,185266.0
15496,0.818,0.447,0.204,0.308,-15.721,0.0402,102.357,0.096,0.0,236000.0
15497,0.973,0.529,0.147,0.936,-17.834,0.0442,114.08,0.0665,7.0,284439.0
15498,0.964,0.398,0.26,0.881,-14.621,0.0399,141.806,0.171,10.0,231689.0
15499,0.939,0.392,0.165,0.938,-14.58,0.0345,107.44,0.107,3.0,194794.0
15500,0.965,0.515,0.166,0.882,-17.721,0.036,62.718,0.0779,9.0,192319.0
15501,0.962,0.499,0.101,0.915,-17.56,0.0344,74.174,0.177,10.0,162770.0
15502,0.854,0.38,0.0434,0.363,-26.167,0.0346,87.208,0.141,8.0,241392.0
15503,0.965,0.447,0.113,0.925,-20.352,0.0401,114.85,0.178,10.0,236327.0
15504,0.973,0.455,0.26,0.946,-14.579,0.0385,126.156,0.204,0.0,194229.0
15505,0.938,0.447,0.2,0.839,-17.411,0.0324,109.947,0.113,9.0,231604.0
15506,0.932,0.337,0.238,0.916,-13.478,0.0307,80.69,0.244,5.0,211757.0
15507,0.966,0.452,0.202,0.756,-12.891,0.0326,116.056,0.163,7.0,215868.0
15508,0.929,0.527,0.157,0.938,-17.802,0.0355,111.698,0.126,5.0,280735.0
15509,0.921,0.428,0.149,0.874,-16.993,0.037,113.258,0.0555,8.0,269030.0
15510,0.982,0.538,0.161,0.296,-15.046,0.0518,121.574,0.21,0.0,196500.0
15511,0.979,0.422,0.196,0.931,-19.409,0.0371,110.754,0.148,8.0,215085.0
15512,0.9,0.517,0.235,0.854,-16.041,0.0379,118.055,0.136,8.0,169125.0
15513,0.96,0.432,0.137,0.906,-16.853,0.0318,89.117,0.111,8.0,267893.0
15514,0.957,0.328,0.182,0.944,-19.49,0.0391,112.443,0.205,7.0,204163.0
15515,0.99,0.307,0.149,0.922,-20.555,0.041,61.176,0.238,3.0,166115.0
15516,0.947,0.54,0.158,0.883,-16.025,0.0329,100.912,0.169,0.0,162156.0
15517,0.944,0.376,0.0945,0.933,-21.011,0.0346,101.631,0.14,2.0,210508.0
15518,0.963,0.495,0.133,0.337,-14.87,0.0401,112.228,0.193,0.0,207445.0
15519,0.956,0.553,0.0863,0.948,-19.817,0.033,80.888,0.0889,4.0,202246.0
15520,0.897,0.353,0.105,0.897,-20.407,0.0353,97.759,0.224,0.0,327225.0
15521,0.941,0.442,0.133,0.784,-17.661,0.0405,103.491,0.171,0.0,188000.0
15522,0.869,0.576,0.121,0.667,-18.888,0.041,105.872,0.125,7.0,223525.0
15523,0.978,0.496,0.125,0.917,-20.965,0.0362,61.057,0.141,5.0,198712.0
15524,0.945,0.477,0.299,0.913,-14.072,0.0388,114.114,0.0855,3.0,161444.0
15525,0.969,0.505,0.158,0.908,-18.637,0.0379,107.004,0.222,6.0,252154.0
15526,0.863,0.255,0.0745,0.128,-19.79,0.0395,75.936,0.179,0.0,178250.0
15527,0.966,0.437,0.0872,0.749,-18.543,0.0392,50.415,0.188,10.0,224327.0
15528,0.976,0.351,0.108,0.817,-19.59,0.0401,184.778,0.24,8.0,264098.0
15529,0.97,0.493,0.141,0.882,-18.965,0.0417,122.266,0.161,5.0,183290.0
15530,0.979,0.425,0.171,0.948,-18.852,0.0359,115.357,0.101,0.0,249023.0
15531,0.927,0.31,0.243,0.815,-15.163,0.0328,51.724,0.115,2.0,254864.0
15532,0.928,0.582,0.123,0.589,-16.208,0.0364,106.559,0.0795,7.0,216759.0
15533,0.954,0.518,0.147,0.976,-16.54,0.038,110.696,0.161,10.0,168882.0
15534,0.985,0.334,0.193,0.966,-18.841,0.0351,107.149,0.093,8.0,191875.0
15535,0.974,0.456,0.225,0.769,-12.99,0.0345,111.577,0.232,8.0,221278.0
15536,0.859,0.378,0.127,0.855,-15.645,0.0333,100.139,0.145,5.0,255144.0
15537,0.946,0.544,0.203,0.314,-15.579,0.0419,112.96,0.251,10.0,222047.0
15538,0.97,0.397,0.149,0.925,-18.155,0.0379,137.625,0.197,2.0,161792.0
15539,0.95,0.545,0.134,0.929,-18.71,0.0337,102.366,0.165,0.0,226858.0
15540,0.968,0.471,0.101,0.895,-20.535,0.0383,124.571,0.228,3.0,193020.0
15541,0.955,0.458,0.19,0.947,-16.454,0.0362,67.36,0.183,7.0,201515.0
15542,0.969,0.548,0.129,0.928,-18.501,0.0363,109.323,0.129,3.0,232748.0
15543,0.949,0.599,0.0926,0.94,-21.799,0.0434,115.265,0.117,3.0,216174.0
15544,0.935,0.425,0.245,0.896,-15.778,0.035,112.636,0.0628,2.0,290571.0
15545,0.946,0.523,0.204,0.812,-15.646,0.034,100.177,0.159,0.0,240082.0
15546,0.958,0.46,0.12,0.678,-17.195,0.0349,114.746,0.209,7.0,158075.0
15547,0.897,0.47,0.199,0.918,-17.547,0.0472,109.685,0.2,0.0,180319.0
15548,0.906,0.507,0.081,0.955,-18.528,0.0338,59.191,0.202,10.0,170677.0
15549,0.909,0.438,0.147,0.829,-18.298,0.0308,57.908,0.108,9.0,232213.0
15550,0.928,0.463,0.174,0.927,-14.885,0.0395,120.888,0.2,0.0,202661.0
15551,0.965,0.416,0.191,0.964,-18.801,0.0323,111.956,0.236,2.0,195588.0
15552,0.962,0.515,0.132,0.939,-18.161,0.0372,48.731,0.143,5.0,244579.0
15553,0.917,0.407,0.16,0.847,-16.154,0.0396,181.968,0.311,0.0,164093.0
15554,0.969,0.502,0.168,0.971,-15.757,0.0355,123.575,0.158,0.0,129415.0
15555,0.979,0.346,0.109,0.803,-18.961,0.0385,114.836,0.237,11.0,130728.0
15556,0.904,0.54,0.154,0.735,-18.478,0.0309,60.066,0.105,0.0,263530.0
15557,0.897,0.422,0.168,0.15,-17.765,0.0318,88.97,0.0424,0.0,223655.0
15558,0.919,0.491,0.101,0.42,-19.255,0.0313,88.182,0.147,10.0,175745.0
15559,0.972,0.413,0.25,0.898,-15.631,0.0329,135.967,0.134,9.0,182993.0
15560,0.934,0.552,0.0863,0.982,-18.785,0.0316,58.691,0.188,7.0,137823.0
15561,0.981,0.454,0.17,0.9,-18.568,0.0322,107.067,0.22,5.0,152100.0
15562,0.941,0.411,0.229,0.69,-14.563,0.0358,111.564,0.193,5.0,228265.0
15563,0.952,0.587,0.127,0.864,-19.523,0.0375,109.944,0.19,0.0,190909.0
15564,0.959,0.495,0.106,0.896,-16.513,0.0338,111.789,0.0775,2.0,177521.0
15565,0.948,0.391,0.192,0.923,-13.954,0.0325,106.366,0.137,0.0,257566.0
15566,0.92,0.398,0.083,0.918,-18.876,0.0426,46.48,0.18,3.0,188775.0
15567,0.877,0.445,0.198,0.823,-16.807,0.038,112.758,0.217,8.0,241517.0
15568,0.922,0.566,0.247,0.203,-14.094,0.031,109.177,0.202,3.0,221696.0
15569,0.972,0.501,0.223,0.00479,-12.413,0.0553,109.911,0.266,0.0,237478.0
15570,0.966,0.482,0.174,0.824,-13.495,0.0352,109.162,0.162,0.0,228625.0
15571,0.972,0.51,0.189,0.928,-15.775,0.0341,103.792,0.216,6.0,169863.0
15572,0.976,0.52,0.157,0.914,-19.608,0.0419,118.252,0.134,7.0,214799.0
15573,0.967,0.455,0.195,0.0291,-12.206,0.0348,85.042,0.319,0.0,233000.0
15574,0.956,0.55,0.178,0.959,-16.534,0.0352,104.852,0.268,3.0,152075.0
15575,0.958,0.434,0.177,0.817,-15.613,0.0365,110.6,0.143,7.0,185302.0
15576,0.958,0.22,0.188,0.945,-19.148,0.036,56.781,0.215,5.0,214984.0
15577,0.971,0.318,0.0601,0.936,-28.7,0.0309,97.792,0.17,8.0,165666.0
15578,0.995,0.49,0.0531,0.931,-27.898,0.0534,99.335,0.319,2.0,151250.0
15579,0.993,0.382,0.0737,0.919,-26.048,0.0366,94.112,0.294,3.0,106014.0
15580,0.984,0.38,0.00358,0.958,-29.373,0.0453,66.831,0.115,11.0,112046.0
15581,0.995,0.324,0.00148,0.944,-33.739,0.0553,68.649,0.244,2.0,230823.0
15582,0.982,0.244,0.0263,0.933,-30.297,0.0504,130.877,0.298,11.0,126145.0
15583,0.984,0.435,0.0404,0.96,-26.262,0.0358,95.929,0.193,4.0,168499.0
15584,0.974,0.412,0.00663,0.956,-25.666,0.0383,75.508,0.19,0.0,118500.0
15585,0.995,0.441,0.00323,0.944,-35.903,0.0436,109.185,0.295,0.0,103636.0
15586,0.984,0.423,0.0129,0.906,-28.281,0.0404,121.201,0.245,10.0,179182.0
15587,0.996,0.641,0.0114,0.964,-27.475,0.0458,80.989,0.483,6.0,125249.0
15588,0.987,0.251,0.00422,0.924,-34.795,0.0509,76.816,0.0689,11.0,156000.0
15589,0.996,0.45,0.0403,0.955,-27.77,0.0479,81.197,0.435,1.0,139490.0
15590,0.995,0.538,0.0101,0.942,-29.191,0.0363,68.322,0.481,6.0,199429.0
15591,0.995,0.384,0.0343,0.935,-26.154,0.0444,77.775,0.372,0.0,109180.0
15592,0.994,0.476,0.0639,0.948,-26.901,0.0599,64.52,0.495,11.0,140297.0
15593,0.992,0.723,0.253,0.953,-25.567,0.0562,86.956,0.19,3.0,116207.0
15594,0.994,0.389,0.025,0.945,-25.448,0.0504,78.064,0.327,8.0,126579.0
15595,0.994,0.397,0.00919,0.934,-27.502,0.0402,76.178,0.102,11.0,125184.0
15596,0.995,0.384,0.0893,0.969,-30.439,0.0643,75.499,0.206,1.0,140417.0
15597,0.984,0.361,0.0649,0.933,-23.25,0.0281,77.486,0.354,1.0,140125.0
15598,0.989,0.462,0.0547,0.963,-25.84,0.0636,82.729,0.132,5.0,163488.0
15599,0.966,0.269,0.0635,0.948,-34.556,0.0317,165.884,0.31,5.0,169625.0
15600,0.987,0.345,0.0305,0.935,-24.169,0.0326,162.612,0.137,6.0,141451.0
15601,0.995,0.663,0.0132,0.953,-33.243,0.046,120.107,0.327,10.0,221703.0
15602,0.992,0.453,0.0101,0.938,-30.496,0.0493,73.774,0.313,10.0,146581.0
15603,0.993,0.266,0.019,0.906,-31.372,0.0364,72.583,0.215,10.0,112717.0
15604,0.983,0.318,0.0101,0.913,-26.897,0.0354,72.295,0.248,2.0,146491.0
15605,0.981,0.321,0.0331,0.943,-30.379,0.0429,62.189,0.174,8.0,180750.0
15606,0.995,0.485,0.0162,0.966,-32.551,0.0443,66.089,0.246,5.0,167754.0
15607,0.995,0.551,0.0946,0.957,-22.759,0.0593,69.139,0.49,0.0,135783.0
15608,0.985,0.418,0.0169,0.937,-30.613,0.0374,67.389,0.182,0.0,141430.0
15609,0.995,0.481,0.00615,0.952,-30.193,0.0422,66.083,0.527,10.0,103000.0
15610,0.995,0.447,0.0498,0.943,-25.321,0.0374,78.91,0.174,6.0,141746.0
15611,0.988,0.611,0.0363,0.939,-24.127,0.0441,110.871,0.198,5.0,128199.0
15612,0.996,0.611,0.0126,0.94,-26.619,0.0671,68.395,0.263,7.0,127538.0
15613,0.96,0.495,0.0696,0.898,-31.384,0.0296,95.193,0.276,7.0,179800.0
15614,0.988,0.228,0.0101,0.759,-32.938,0.0446,112.62,0.183,5.0,152908.0
15615,0.995,0.407,0.00402,0.914,-30.628,0.0456,112.962,0.413,2.0,177793.0
15616,0.994,0.495,0.0121,0.946,-36.003,0.056,110.625,0.263,0.0,114644.0
15617,0.992,0.504,0.056,0.963,-24.25,0.0478,75.761,0.337,9.0,158592.0
15618,0.993,0.287,0.05,0.943,-27.893,0.041,178.316,0.119,2.0,166019.0
15619,0.995,0.367,0.00273,0.924,-30.227,0.0504,123.554,0.308,5.0,129500.0
15620,0.981,0.34,0.0276,0.909,-25.198,0.0356,145.417,0.151,10.0,129071.0
15621,0.988,0.544,0.0581,0.904,-26.452,0.0355,66.274,0.159,7.0,133365.0
15622,0.993,0.343,0.0133,0.948,-25.855,0.0416,72.186,0.14,8.0,126289.0
15623,0.996,0.34,0.00268,0.939,-36.036,0.0415,74.282,0.173,0.0,171789.0
15624,0.991,0.383,0.0552,0.911,-29.565,0.0371,113.956,0.127,3.0,109705.0
15625,0.994,0.305,0.0167,0.948,-33.381,0.045,166.454,0.376,0.0,188500.0
15626,0.993,0.463,0.0347,0.908,-27.082,0.0543,103.001,0.628,9.0,103040.0
15627,0.995,0.495,0.0123,0.961,-25.612,0.0594,66.98,0.167,0.0,196105.0
15628,0.993,0.448,0.0238,0.913,-29.034,0.0416,83.273,0.153,9.0,137520.0
15629,0.993,0.27,0.0573,0.923,-31.701,0.0393,186.003,0.136,1.0,196000.0
15630,0.995,0.3,0.0224,0.91,-29.256,0.0371,92.059,0.343,10.0,193241.0
15631,0.995,0.702,0.0144,0.959,-30.737,0.061,67.519,0.162,7.0,215156.0
15632,0.979,0.414,0.0496,0.873,-25.689,0.0285,94.149,0.184,3.0,139803.0
15633,0.995,0.309,0.0424,0.909,-26.596,0.04,81.773,0.403,3.0,119008.0
15634,0.992,0.39,0.0358,0.89,-27.261,0.0342,140.22,0.159,0.0,148000.0
15635,0.995,0.551,0.0157,0.851,-28.943,0.0492,68.94,0.366,1.0,136625.0
15636,0.988,0.435,0.0726,0.941,-24.788,0.0356,72.702,0.424,6.0,138244.0
15637,0.978,0.487,0.0416,0.889,-24.113,0.055,92.315,0.0947,9.0,162420.0
15638,0.988,0.417,0.00489,0.937,-31.073,0.0419,71.084,0.286,1.0,107717.0
15639,0.991,0.502,0.0466,0.95,-27.364,0.0547,99.489,0.199,2.0,134085.0
15640,0.996,0.249,0.0374,0.946,-28.261,0.0596,64.162,0.14,5.0,145810.0
15641,0.993,0.403,0.0344,0.953,-29.611,0.0599,67.416,0.303,10.0,155000.0
15642,0.993,0.318,0.0405,0.919,-25.718,0.0411,66.451,0.186,10.0,238123.0
15643,0.992,0.422,0.113,0.911,-25.987,0.0315,88.503,0.129,11.0,128750.0
15644,0.991,0.387,0.00392,0.906,-32.207,0.0389,84.636,0.198,9.0,158406.0
15645,0.996,0.614,0.128,0.968,-22.345,0.1,76.14,0.549,9.0,95926.0
15646,0.993,0.265,0.0425,0.919,-29.47,0.0384,90.253,0.142,7.0,165560.0
15647,0.991,0.345,0.0303,0.939,-30.848,0.0426,126.968,0.242,5.0,127500.0
15648,0.995,0.647,0.054,0.982,-21.926,0.047,109.408,0.155,10.0,129012.0
15649,0.995,0.574,0.00589,0.955,-29.791,0.116,70.986,0.197,9.0,161625.0
15650,0.993,0.485,0.0349,0.978,-27.584,0.0526,80.627,0.487,4.0,138718.0
15651,0.985,0.319,0.0321,0.956,-24.243,0.0337,76.268,0.185,9.0,147244.0
15652,0.991,0.39,0.0331,0.927,-26.019,0.0402,76.4,0.186,0.0,141910.0
15653,0.994,0.456,0.00698,0.961,-32.483,0.0976,68.92,0.321,8.0,147750.0
15654,0.991,0.155,0.00582,0.856,-36.952,0.0351,69.345,0.0638,2.0,252160.0
15655,0.976,0.258,0.0317,0.858,-31.712,0.0428,199.722,0.304,9.0,179693.0
15656,0.996,0.448,0.0366,0.9,-27.615,0.0405,108.067,0.296,0.0,178000.0
15657,0.995,0.559,0.0026,0.963,-27.63,0.0548,71.587,0.387,9.0,148056.0
15658,0.992,0.34,0.00511,0.938,-34.318,0.0417,68.388,0.293,9.0,135323.0
15659,0.977,0.503,0.0555,0.824,-24.975,0.0338,128.033,0.167,3.0,150187.0
15660,0.992,0.358,0.0188,0.938,-27.921,0.0384,55.987,0.132,8.0,132375.0
15661,0.992,0.243,0.0246,0.875,-29.454,0.0396,168.098,0.214,7.0,136000.0
15662,0.99,0.241,0.00659,0.926,-29.281,0.0857,71.387,0.165,8.0,159125.0
15663,0.986,0.329,0.0592,0.929,-30.669,0.0423,110.747,0.276,4.0,134750.0
15664,0.995,0.48,0.0275,0.945,-27.765,0.0443,83.941,0.231,4.0,160653.0
15665,0.994,0.467,0.0524,0.94,-31.318,0.0386,93.872,0.489,10.0,127610.0
15666,0.977,0.459,0.101,0.866,-26.824,0.0417,76.974,0.241,4.0,146000.0
15667,0.952,0.31,0.0975,0.873,-30.279,0.0399,113.684,0.164,5.0,169375.0
15668,0.992,0.236,0.056,0.926,-31.629,0.0437,211.567,0.184,1.0,206868.0
15669,0.995,0.4,0.0117,0.869,-27.834,0.0346,98.24,0.214,3.0,152001.0
15670,0.987,0.408,0.105,0.922,-25.463,0.0377,140.174,0.298,0.0,165903.0
15671,0.983,0.396,0.0198,0.935,-24.569,0.0342,129.312,0.104,9.0,216532.0
15672,0.992,0.339,0.0138,0.902,-33.138,0.0337,82.431,0.175,11.0,134595.0
15673,0.996,0.533,0.027,0.876,-29.485,0.0554,52.556,0.147,8.0,132681.0
15674,0.995,0.416,0.0267,0.943,-31.465,0.0434,74.187,0.393,0.0,117472.0
15675,0.992,0.481,0.0875,0.866,-19.271,0.0338,101.224,0.186,6.0,171828.0
15676,0.995,0.237,0.0082,0.925,-30.464,0.0426,206.236,0.262,0.0,186353.0
15677,0.902,0.436,0.141,2.81e-06,-13.271,0.0308,76.64,0.146,0.0,198227.0
15678,0.919,0.383,0.271,0.0,-12.538,0.0832,69.234,0.341,0.0,248500.0
15679,0.832,0.589,0.334,0.0,-10.08,0.029,80.036,0.208,7.0,241413.0
15680,0.754,0.568,0.396,0.0,-9.367,0.0285,105.998,0.291,5.0,217172.0
15681,0.458,0.864,0.383,0.0,-10.181,0.334,113.631,0.745,6.0,105722.0
15682,0.987,0.425,0.0489,7.15e-05,-20.42,0.048,120.623,0.209,0.0,196250.0
15683,0.816,0.551,0.195,0.000638,-11.599,0.0324,129.439,0.0814,1.0,187307.0
15684,0.609,0.443,0.27,1.85e-05,-13.489,0.0354,121.378,0.17,0.0,291510.0
15685,0.818,0.521,0.241,0.0,-11.408,0.028,97.025,0.198,6.0,233849.0
15686,0.694,0.755,0.428,2e-05,-9.325,0.0761,116.781,0.643,0.0,154871.0
15687,0.813,0.415,0.252,0.0196,-11.625,0.0289,108.641,0.25,0.0,348013.0
15688,0.817,0.805,0.401,2.51e-05,-10.303,0.0494,120.191,0.494,1.0,273671.0
15689,0.896,0.563,0.459,0.000242,-11.435,0.0451,164.925,0.852,3.0,250698.0
15690,0.99,0.336,0.095,0.0105,-17.222,0.0374,67.289,0.114,8.0,329307.0
15691,0.524,0.582,0.407,0.000456,-11.564,0.0354,101.936,0.34,9.0,251104.0
15692,0.907,0.659,0.153,0.0057,-16.986,0.0317,83.99,0.329,0.0,183480.0
15693,0.937,0.355,0.0658,0.0,-23.1,0.0383,67.264,0.228,2.0,199040.0
15694,0.985,0.359,0.0484,0.09,-18.418,0.039,136.451,0.0731,8.0,249542.0
15695,0.881,0.353,0.146,0.0,-12.076,0.0321,114.941,0.197,5.0,272785.0
15696,0.818,0.73,0.457,0.818,-10.507,0.0482,149.952,0.725,11.0,289093.0
15697,0.979,0.855,0.155,0.00111,-11.594,0.0441,109.913,0.548,1.0,180000.0
15698,0.874,0.744,0.327,8.39e-06,-9.834,0.0345,132.018,0.442,2.0,248417.0
15699,0.746,0.686,0.189,0.0,-14.633,0.0697,130.741,0.501,8.0,240080.0
15700,0.98,0.352,0.0274,0.0113,-21.635,0.0425,100.021,0.0888,8.0,226656.0
15701,0.968,0.466,0.0635,0.000437,-17.331,0.0487,81.914,0.351,0.0,127400.0
15702,0.977,0.371,0.146,0.000987,-14.436,0.0402,78.524,0.174,5.0,150349.0
15703,0.88,0.321,0.196,0.000311,-18.771,0.0291,99.44,0.137,10.0,270000.0
15704,0.851,0.627,0.269,1.24e-05,-11.367,0.0362,106.083,0.195,4.0,221242.0
15705,0.653,0.637,0.343,0.00255,-11.831,0.0981,203.783,0.658,8.0,219773.0
15706,0.956,0.725,0.214,6.23e-05,-12.456,0.0323,105.04,0.246,7.0,183901.0
15707,0.911,0.738,0.273,0.0108,-12.108,0.034,110.223,0.536,11.0,251413.0
15708,0.872,0.544,0.305,0.000199,-15.329,0.0478,152.513,0.343,5.0,283413.0
15709,0.993,0.438,0.0873,0.195,-15.01,0.0401,130.638,0.126,8.0,371392.0
15710,0.966,0.425,0.148,0.0606,-13.724,0.035,113.767,0.282,7.0,307773.0
15711,0.649,0.482,0.342,4.17e-05,-14.031,0.0346,87.598,0.331,11.0,228639.0
15712,0.978,0.441,0.169,0.000587,-14.056,0.036,97.262,0.3,7.0,172106.0
15713,0.98,0.366,0.0366,0.000459,-17.977,0.0314,103.389,0.122,8.0,211665.0
15714,0.956,0.475,0.172,1.99e-05,-12.537,0.0468,178.739,0.198,0.0,246349.0
15715,0.71,0.295,0.324,0.00749,-9.419,0.0287,173.564,0.239,7.0,201578.0
15716,0.308,0.196,0.301,0.0224,-11.596,0.0304,171.911,0.171,10.0,288693.0
15717,0.739,0.545,0.237,0.000612,-11.034,0.0269,99.361,0.247,8.0,152361.0
15718,0.926,0.676,0.339,0.00351,-12.606,0.0391,106.28,0.435,0.0,255000.0
15719,0.482,0.768,0.417,0.283,-12.966,0.042,86.306,0.67,9.0,240667.0
15720,0.94,0.409,0.219,1.14e-06,-11.73,0.0572,76.061,0.382,1.0,171253.0
15721,0.722,0.694,0.354,5.23e-06,-12.484,0.031,127.598,0.33,0.0,272769.0
15722,0.735,0.539,0.338,0.00158,-10.74,0.0321,147.161,0.355,0.0,388115.0
15723,0.697,0.829,0.463,1.3e-05,-9.878,0.0313,111.963,0.504,6.0,236470.0
15724,0.987,0.412,0.0627,0.000894,-14.542,0.0442,125.407,0.171,9.0,321257.0
15725,0.935,0.271,0.1,0.16,-18.67,0.0331,78.31,0.2,2.0,227347.0
15726,0.959,0.387,0.0456,0.044,-19.48,0.0456,92.453,0.138,6.0,295200.0
15727,0.86,0.558,0.376,0.0,-9.489,0.0267,92.857,0.144,9.0,224461.0
15728,0.951,0.635,0.191,0.00057,-13.368,0.0434,81.319,0.201,3.0,221833.0
15729,0.891,0.471,0.295,0.000239,-9.191,0.0781,80.946,0.261,0.0,175636.0
15730,0.549,0.269,0.141,0.0946,-15.467,0.032,89.313,0.0568,0.0,214747.0
15731,0.94,0.492,0.195,0.0108,-14.387,0.0272,89.777,0.161,2.0,232280.0
15732,0.876,0.672,0.304,0.00159,-12.273,0.0364,125.996,0.522,11.0,180867.0
15733,0.794,0.401,0.152,0.203,-14.476,0.0356,121.904,0.129,10.0,261500.0
15734,0.952,0.584,0.246,1.96e-05,-11.063,0.0893,154.784,0.349,8.0,298114.0
15735,0.908,0.742,0.138,0.924,-17.009,0.0377,110.902,0.213,0.0,326733.0
15736,0.278,0.463,0.495,0.0,-7.784,0.0308,136.003,0.42,6.0,209849.0
15737,0.811,0.45,0.464,0.09,-9.3,0.0272,126.696,0.402,0.0,352467.0
15738,0.968,0.376,0.0703,7.27e-05,-18.739,0.0444,163.751,0.0738,2.0,174000.0
15739,0.447,0.437,0.636,1.6e-06,-6.52,0.0313,134.69,0.536,3.0,170000.0
15740,0.862,0.339,0.231,0.0427,-15.634,0.0528,148.176,0.216,8.0,245794.0
15741,0.699,0.453,0.492,9.29e-06,-8.76,0.0364,139.253,0.343,6.0,492520.0
15742,0.899,0.391,0.305,0.318,-12.341,0.0306,131.193,0.296,2.0,285653.0
15743,0.912,0.53,0.123,0.0201,-19.654,0.046,108.03,0.151,4.0,244123.0
15744,0.841,0.666,0.303,0.000711,-11.028,0.0356,81.923,0.342,11.0,212160.0
15745,0.912,0.375,0.19,2.28e-06,-10.845,0.037,139.811,0.101,7.0,222147.0
15746,0.983,0.416,0.0853,0.000143,-16.762,0.0383,118.952,0.26,0.0,221000.0
15747,0.692,0.359,0.38,1.49e-05,-9.871,0.0372,108.935,0.277,9.0,324827.0
15748,0.961,0.377,0.217,0.616,-9.378,0.032,98.011,0.236,5.0,424173.0
15749,0.849,0.492,0.144,0.00835,-18.181,0.0359,85.131,0.229,7.0,220600.0
15750,0.291,0.508,0.394,0.0,-8.083,0.0249,96.013,0.46,8.0,161272.0
15751,0.647,0.534,0.458,9.85e-06,-9.596,0.0654,96.102,0.573,7.0,205040.0
15752,0.966,0.27,0.111,0.0358,-14.294,0.0374,117.044,0.0624,7.0,336600.0
15753,0.98,0.424,0.136,0.000149,-15.209,0.0454,82.611,0.452,2.0,216453.0
15754,0.88,0.648,0.11,1.21e-06,-16.3,0.0637,92.376,0.444,4.0,180493.0
15755,0.665,0.769,0.293,0.00134,-12.561,0.0298,105.99,0.433,5.0,212427.0
15756,0.835,0.274,0.125,0.0919,-17.666,0.0349,81.106,0.131,8.0,272991.0
15757,0.977,0.381,0.0732,0.000412,-18.932,0.0391,73.24,0.139,0.0,287427.0
15758,0.665,0.569,0.403,0.00873,-8.73,0.0325,171.94,0.512,9.0,176280.0
15759,0.838,0.818,0.36,0.000248,-11.201,0.0393,109.991,0.476,5.0,222920.0
15760,0.595,0.826,0.423,0.0,-9.196,0.122,104.01,0.574,9.0,150813.0
